10/10/24,,,,,,,,,,,
Cu, , ,NbTi, , ,Pb, , ,Dy, , 
Time,CG Voltage,Voltage,Time,CG Voltage,Voltage,Time,CG Voltage,Voltage,Time,CG Voltage,Voltage
10:58:59 PM,0.005597,0.0030138,10:59:06 PM,0.0055964,0.0034984,10:59:12 PM,0.0055959,0.0006324,10:59:19 PM,0.0055953,0.0019191
10:59:29 PM,0.0055944,0.0030164,10:59:36 PM,0.0055937,0.0034987,10:59:42 PM,0.0055933,0.000633,10:59:49 PM,0.0055926,0.0019196
10:59:59 PM,0.0055917,0.003019,11:00:06 PM,0.0055912,0.0034991,11:00:12 PM,0.0055906,0.0006335,11:00:19 PM,0.00559,0.00192
11:00:29 PM,0.0055891,0.0030216,11:00:36 PM,0.0055885,0.0034994,11:00:42 PM,0.005588,0.0006339,11:00:49 PM,0.0055874,0.0019205
11:00:59 PM,0.0055866,0.0030242,11:01:06 PM,0.0055859,0.0034998,11:01:12 PM,0.0055855,0.0006344,11:01:19 PM,0.0055849,0.0019209
11:01:29 PM,0.0055839,0.0030266,11:01:36 PM,0.0055834,0.0035001,11:01:42 PM,0.0055828,0.0006349,11:01:49 PM,0.0055822,0.0019214
11:01:59 PM,0.0055813,0.0030293,11:02:06 PM,0.0055808,0.0035005,11:02:12 PM,0.0055801,0.0006354,11:02:19 PM,0.0055798,0.0019219
11:02:29 PM,0.0055789,0.0030318,11:02:36 PM,0.0055782,0.0035009,11:02:42 PM,0.0055777,0.0006359,11:02:49 PM,0.0055771,0.0019223
11:02:59 PM,0.0055763,0.0030344,11:03:06 PM,0.0055757,0.0035013,11:03:12 PM,0.0055752,0.0006364,11:03:19 PM,0.0055746,0.0019226
11:03:29 PM,0.0055737,0.003037,11:03:36 PM,0.0055732,0.0035016,11:03:42 PM,0.0055726,0.0006368,11:03:49 PM,0.0055721,0.0019231
11:03:59 PM,0.0055712,0.0030394,11:04:06 PM,0.0055707,0.0035019,11:04:12 PM,0.0055702,0.0006373,11:04:19 PM,0.0055696,0.0019236
11:04:29 PM,0.0055686,0.003042,11:04:36 PM,0.0055681,0.0035022,11:04:42 PM,0.0055676,0.0006377,11:04:49 PM,0.0055671,0.001924
11:04:59 PM,0.0055661,0.0030445,11:05:06 PM,0.0055657,0.0035027,11:05:12 PM,0.0055651,0.0006383,11:05:19 PM,0.0055645,0.0019245
11:05:29 PM,0.0055636,0.003047,11:05:36 PM,0.0055631,0.0035029,11:05:42 PM,0.0055626,0.0006388,11:05:49 PM,0.005562,0.0019249
11:05:59 PM,0.0055611,0.0030495,11:06:06 PM,0.0055605,0.0035033,11:06:12 PM,0.0055601,0.0006392,11:06:19 PM,0.0055595,0.0019254
11:06:29 PM,0.0055587,0.0030521,11:06:36 PM,0.0055581,0.0035038,11:06:42 PM,0.0055576,0.0006397,11:06:49 PM,0.0055569,0.0019258
11:06:59 PM,0.0055562,0.0030545,11:07:06 PM,0.0055557,0.003504,11:07:12 PM,0.0055551,0.0006403,11:07:19 PM,0.0055545,0.0019262
11:07:29 PM,0.0055536,0.0030569,11:07:36 PM,0.0055531,0.0035043,11:07:42 PM,0.0055526,0.0006407,11:07:49 PM,0.0055522,0.0019267
11:07:59 PM,0.0055512,0.0030595,11:08:06 PM,0.0055506,0.0035046,11:08:12 PM,0.0055501,0.0006412,11:08:19 PM,0.0055496,0.0019271
11:08:29 PM,0.0055487,0.0030621,11:08:36 PM,0.0055482,0.0035051,11:08:42 PM,0.0055477,0.0006416,11:08:49 PM,0.0055472,0.0019276
11:08:59 PM,0.0055464,0.0030645,11:09:06 PM,0.0055459,0.0035053,11:09:12 PM,0.0055453,0.0006422,11:09:19 PM,0.0055448,0.0019279
11:09:29 PM,0.005544,0.003067,11:09:36 PM,0.0055434,0.0035057,11:09:42 PM,0.0055428,0.0006426,11:09:49 PM,0.0055424,0.0019284
11:09:59 PM,0.0055414,0.0030695,11:10:06 PM,0.005541,0.003506,11:10:12 PM,0.0055405,0.0006431,11:10:19 PM,0.0055399,0.0019288
11:10:29 PM,0.0055391,0.003072,11:10:36 PM,0.0055386,0.0035064,11:10:42 PM,0.005538,0.0006435,11:10:49 PM,0.0055375,0.0019292
11:10:59 PM,0.0055367,0.0030744,11:11:06 PM,0.0055362,0.0035067,11:11:12 PM,0.0055357,0.0006441,11:11:19 PM,0.0055351,0.0019297
11:11:29 PM,0.0055343,0.0030768,11:11:36 PM,0.0055337,0.0035071,11:11:42 PM,0.0055331,0.0006444,11:11:49 PM,0.0055327,0.0019301
11:11:59 PM,0.0055319,0.0030793,11:12:06 PM,0.0055314,0.0035074,11:12:12 PM,0.0055308,0.000645,11:12:19 PM,0.0055303,0.0019306
11:12:29 PM,0.0055294,0.0030817,11:12:36 PM,0.0055289,0.0035077,11:12:42 PM,0.0055284,0.0006454,11:12:49 PM,0.005528,0.0019309
11:12:59 PM,0.0055271,0.0030842,11:13:06 PM,0.0055266,0.003508,11:13:12 PM,0.0055261,0.0006459,11:13:19 PM,0.0055256,0.0019315
11:13:29 PM,0.0055247,0.0030865,11:13:36 PM,0.0055243,0.0035083,11:13:42 PM,0.0055238,0.0006464,11:13:49 PM,0.0055232,0.0019319
11:13:59 PM,0.0055224,0.003089,11:14:06 PM,0.0055219,0.0035088,11:14:12 PM,0.0055214,0.0006469,11:14:19 PM,0.0055209,0.0019323
11:14:29 PM,0.0055201,0.0030914,11:14:36 PM,0.0055195,0.0035091,11:14:42 PM,0.0055191,0.0006474,11:14:49 PM,0.0055187,0.0019327
11:14:59 PM,0.0055178,0.0030938,11:15:06 PM,0.0055173,0.0035095,11:15:12 PM,0.0055167,0.0006477,11:15:19 PM,0.0055163,0.0019332
11:15:29 PM,0.0055154,0.0030961,11:15:36 PM,0.0055149,0.0035098,11:15:42 PM,0.0055144,0.0006482,11:15:49 PM,0.0055139,0.0019335
11:15:59 PM,0.005513,0.0030985,11:16:06 PM,0.0055126,0.00351,11:16:12 PM,0.0055122,0.0006486,11:16:19 PM,0.0055116,0.001934
11:16:29 PM,0.0055108,0.0031009,11:16:36 PM,0.0055102,0.0035104,11:16:42 PM,0.0055097,0.0006491,11:16:49 PM,0.0055093,0.0019344
11:16:59 PM,0.0055084,0.0031033,11:17:06 PM,0.005508,0.0035107,11:17:12 PM,0.0055075,0.0006496,11:17:19 PM,0.0055069,0.0019348
11:17:29 PM,0.0055062,0.0031056,11:17:36 PM,0.0055057,0.003511,11:17:42 PM,0.0055052,0.0006501,11:17:49 PM,0.0055048,0.0019352
11:17:59 PM,0.0055039,0.003108,11:18:06 PM,0.0055034,0.0035114,11:18:12 PM,0.0055029,0.0006505,11:18:19 PM,0.0055025,0.0019357
11:18:29 PM,0.0055017,0.0031103,11:18:36 PM,0.0055012,0.0035117,11:18:42 PM,0.0055007,0.0006509,11:18:49 PM,0.0055002,0.001936
11:18:59 PM,0.0054994,0.0031127,11:19:06 PM,0.0054989,0.003512,11:19:12 PM,0.0054984,0.0006514,11:19:19 PM,0.0054978,0.0019365
11:19:29 PM,0.0054972,0.003115,11:19:36 PM,0.0054968,0.0035123,11:19:42 PM,0.0054961,0.0006518,11:19:49 PM,0.0054958,0.001937
11:19:59 PM,0.005495,0.0031174,11:20:06 PM,0.0054944,0.0035127,11:20:12 PM,0.0054939,0.0006522,11:20:19 PM,0.0054934,0.0019373
11:20:29 PM,0.0054927,0.0031196,11:20:36 PM,0.0054922,0.003513,11:20:42 PM,0.0054917,0.0006527,11:20:49 PM,0.0054913,0.0019378
11:20:59 PM,0.0054905,0.003122,11:21:06 PM,0.0054899,0.0035133,11:21:12 PM,0.0054895,0.0006531,11:21:19 PM,0.005489,0.0019382
11:21:29 PM,0.0054883,0.0031243,11:21:36 PM,0.0054878,0.0035136,11:21:42 PM,0.0054873,0.0006536,11:21:49 PM,0.0054868,0.0019385
11:21:59 PM,0.0054859,0.0031266,11:22:06 PM,0.0054855,0.003514,11:22:12 PM,0.005485,0.000654,11:22:19 PM,0.0054846,0.0019389
11:22:29 PM,0.0054838,0.0031289,11:22:36 PM,0.0054832,0.0035142,11:22:42 PM,0.0054829,0.0006546,11:22:49 PM,0.0054824,0.0019394
11:22:59 PM,0.0054816,0.0031311,11:23:06 PM,0.0054811,0.0035146,11:23:12 PM,0.0054807,0.0006548,11:23:19 PM,0.0054802,0.0019398
11:23:29 PM,0.0054794,0.0031335,11:23:36 PM,0.0054789,0.0035149,11:23:42 PM,0.0054785,0.0006553,11:23:49 PM,0.005478,0.0019402
11:23:59 PM,0.0054773,0.0031357,11:24:06 PM,0.0054767,0.0035152,11:24:12 PM,0.0054763,0.0006559,11:24:19 PM,0.0054758,0.0019405
11:24:29 PM,0.0054751,0.0031381,11:24:36 PM,0.0054747,0.0035156,11:24:42 PM,0.0054742,0.0006562,11:24:49 PM,0.0054737,0.001941
11:24:59 PM,0.0054729,0.0031403,11:25:06 PM,0.0054724,0.0035159,11:25:12 PM,0.005472,0.0006567,11:25:19 PM,0.0054716,0.0019413
11:25:29 PM,0.0054707,0.0031426,11:25:36 PM,0.0054702,0.0035162,11:25:42 PM,0.0054698,0.0006571,11:25:49 PM,0.0054694,0.0019418
11:25:59 PM,0.0054686,0.0031449,11:26:06 PM,0.0054682,0.0035164,11:26:12 PM,0.0054677,0.0006576,11:26:19 PM,0.0054673,0.0019422
11:26:29 PM,0.0054665,0.0031471,11:26:36 PM,0.005466,0.0035168,11:26:42 PM,0.0054655,0.000658,11:26:49 PM,0.0054651,0.0019427
11:26:59 PM,0.0054644,0.0031494,11:27:06 PM,0.0054639,0.0035171,11:27:12 PM,0.0054634,0.0006584,11:27:19 PM,0.005463,0.001943
11:27:29 PM,0.0054622,0.0031517,11:27:36 PM,0.0054617,0.0035175,11:27:42 PM,0.0054612,0.0006589,11:27:49 PM,0.0054608,0.0019434
11:27:59 PM,0.0054601,0.003154,11:28:06 PM,0.0054596,0.0035177,11:28:12 PM,0.0054592,0.0006593,11:28:19 PM,0.0054587,0.0019438
11:28:29 PM,0.0054579,0.0031561,11:28:36 PM,0.0054575,0.003518,11:28:42 PM,0.005457,0.0006597,11:28:49 PM,0.0054565,0.0019442
11:28:59 PM,0.0054558,0.0031585,11:29:06 PM,0.0054553,0.0035183,11:29:12 PM,0.0054549,0.0006602,11:29:19 PM,0.0054544,0.0019446
11:29:29 PM,0.0054537,0.0031606,11:29:36 PM,0.0054534,0.0035187,11:29:42 PM,0.0054527,0.0006606,11:29:49 PM,0.0054523,0.001945
11:29:59 PM,0.0054515,0.0031629,11:30:06 PM,0.0054511,0.0035189,11:30:12 PM,0.0054507,0.000661,11:30:19 PM,0.0054502,0.0019455
11:30:29 PM,0.0054495,0.0031652,11:30:36 PM,0.0054491,0.0035193,11:30:42 PM,0.0054486,0.0006615,11:30:49 PM,0.0054481,0.0019458
11:30:59 PM,0.0054474,0.0031673,11:31:06 PM,0.0054469,0.0035197,11:31:12 PM,0.0054465,0.0006619,11:31:19 PM,0.0054461,0.0019463
11:31:29 PM,0.0054453,0.0031695,11:31:36 PM,0.005445,0.0035199,11:31:42 PM,0.0054444,0.0006623,11:31:49 PM,0.005444,0.0019466
11:31:59 PM,0.0054432,0.0031717,11:32:06 PM,0.0054428,0.0035202,11:32:12 PM,0.0054425,0.0006628,11:32:19 PM,0.005442,0.0019471
11:32:29 PM,0.0054412,0.0031739,11:32:36 PM,0.0054408,0.0035205,11:32:42 PM,0.0054404,0.0006632,11:32:49 PM,0.0054399,0.0019475
11:32:59 PM,0.0054392,0.0031761,11:33:06 PM,0.0054387,0.0035208,11:33:12 PM,0.0054383,0.0006635,11:33:19 PM,0.0054379,0.0019478
11:33:29 PM,0.0054372,0.0031783,11:33:36 PM,0.0054366,0.003521,11:33:42 PM,0.0054362,0.000664,11:33:49 PM,0.0054358,0.0019482
11:33:59 PM,0.005435,0.0031805,11:34:06 PM,0.0054346,0.0035214,11:34:12 PM,0.0054342,0.0006644,11:34:19 PM,0.0054337,0.0019487
11:34:29 PM,0.005433,0.0031827,11:34:36 PM,0.0054326,0.0035217,11:34:42 PM,0.0054321,0.0006648,11:34:49 PM,0.0054317,0.001949
11:34:59 PM,0.005431,0.0031848,11:35:06 PM,0.0054305,0.0035219,11:35:12 PM,0.0054301,0.0006653,11:35:19 PM,0.0054297,0.0019494
11:35:29 PM,0.005429,0.0031869,11:35:36 PM,0.0054285,0.0035224,11:35:42 PM,0.0054281,0.0006657,11:35:49 PM,0.0054277,0.0019497
11:35:59 PM,0.005427,0.0031891,11:36:06 PM,0.0054266,0.0035226,11:36:12 PM,0.0054261,0.0006661,11:36:19 PM,0.0054257,0.0019501
11:36:29 PM,0.005425,0.0031912,11:36:36 PM,0.0054245,0.0035229,11:36:42 PM,0.0054241,0.0006665,11:36:49 PM,0.0054237,0.0019506
11:36:59 PM,0.0054229,0.0031934,11:37:06 PM,0.0054226,0.0035232,11:37:12 PM,0.0054221,0.0006669,11:37:19 PM,0.0054217,0.0019509
11:37:29 PM,0.005421,0.0031955,11:37:36 PM,0.0054206,0.0035235,11:37:42 PM,0.0054202,0.0006673,11:37:49 PM,0.0054196,0.0019513
11:37:59 PM,0.0054191,0.0031976,11:38:06 PM,0.0054186,0.0035238,11:38:12 PM,0.0054182,0.0006678,11:38:19 PM,0.0054178,0.0019517
11:38:29 PM,0.005417,0.0031997,11:38:36 PM,0.0054167,0.0035241,11:38:42 PM,0.0054163,0.0006681,11:38:49 PM,0.0054158,0.0019521
11:38:59 PM,0.0054151,0.0032018,11:39:06 PM,0.0054147,0.0035244,11:39:12 PM,0.0054142,0.0006686,11:39:19 PM,0.0054139,0.0019524
11:39:29 PM,0.0054132,0.0032039,11:39:36 PM,0.0054128,0.0035247,11:39:42 PM,0.0054123,0.0006689,11:39:49 PM,0.0054119,0.0019528
11:39:59 PM,0.0054113,0.003206,11:40:06 PM,0.0054109,0.0035249,11:40:12 PM,0.0054105,0.0006693,11:40:19 PM,0.00541,0.0019532
11:40:29 PM,0.0054093,0.0032081,11:40:36 PM,0.005409,0.0035252,11:40:42 PM,0.0054085,0.0006698,11:40:49 PM,0.005408,0.0019536
11:40:59 PM,0.0054073,0.0032102,11:41:06 PM,0.0054071,0.0035255,11:41:12 PM,0.0054066,0.0006701,11:41:19 PM,0.0054061,0.0019539
11:41:29 PM,0.0054054,0.0032122,11:41:36 PM,0.0054051,0.0035258,11:41:42 PM,0.0054047,0.0006705,11:41:49 PM,0.0054043,0.0019543
11:41:59 PM,0.0054037,0.0032143,11:42:06 PM,0.0054032,0.0035261,11:42:12 PM,0.0054028,0.0006709,11:42:19 PM,0.0054024,0.0019547
11:42:29 PM,0.0054018,0.0032163,11:42:36 PM,0.0054013,0.0035264,11:42:42 PM,0.0054009,0.0006714,11:42:49 PM,0.0054006,0.001955
11:42:59 PM,0.0053998,0.0032183,11:43:06 PM,0.0053995,0.0035267,11:43:12 PM,0.005399,0.0006718,11:43:19 PM,0.0053987,0.0019555
11:43:29 PM,0.005398,0.0032204,11:43:36 PM,0.0053977,0.003527,11:43:42 PM,0.0053972,0.0006721,11:43:49 PM,0.0053969,0.0019558
11:43:59 PM,0.0053961,0.0032224,11:44:06 PM,0.0053958,0.0035272,11:44:12 PM,0.0053953,0.0006725,11:44:19 PM,0.005395,0.0019561
11:44:29 PM,0.0053943,0.0032243,11:44:36 PM,0.0053939,0.0035275,11:44:42 PM,0.0053936,0.0006729,11:44:49 PM,0.0053931,0.0019565
11:44:59 PM,0.0053924,0.0032264,11:45:06 PM,0.0053921,0.0035278,11:45:12 PM,0.0053917,0.0006733,11:45:19 PM,0.0053913,0.0019568
11:45:29 PM,0.0053907,0.0032283,11:45:36 PM,0.0053903,0.0035281,11:45:42 PM,0.0053898,0.0006736,11:45:49 PM,0.0053895,0.0019572
11:45:59 PM,0.0053889,0.0032303,11:46:06 PM,0.0053884,0.0035282,11:46:12 PM,0.005388,0.0006741,11:46:19 PM,0.0053877,0.0019576
11:46:29 PM,0.0053871,0.0032323,11:46:36 PM,0.0053866,0.0035286,11:46:42 PM,0.0053863,0.0006745,11:46:49 PM,0.0053859,0.0019579
11:46:59 PM,0.0053853,0.0032342,11:47:06 PM,0.0053849,0.0035289,11:47:12 PM,0.0053845,0.0006748,11:47:19 PM,0.0053841,0.0019583
11:47:29 PM,0.0053835,0.0032362,11:47:36 PM,0.0053832,0.0035292,11:47:42 PM,0.0053828,0.0006752,11:47:49 PM,0.0053823,0.0019587
11:47:59 PM,0.0053817,0.0032381,11:48:06 PM,0.0053814,0.0035294,11:48:12 PM,0.005381,0.0006756,11:48:19 PM,0.0053806,0.001959
11:48:29 PM,0.0053799,0.00324,11:48:36 PM,0.0053797,0.0035296,11:48:42 PM,0.0053792,0.0006759,11:48:49 PM,0.0053788,0.0019593
11:48:59 PM,0.0053783,0.0032419,11:49:06 PM,0.0053779,0.00353,11:49:12 PM,0.0053775,0.0006763,11:49:19 PM,0.0053771,0.0019597
11:49:29 PM,0.0053765,0.0032439,11:49:36 PM,0.0053761,0.0035302,11:49:42 PM,0.0053757,0.0006767,11:49:49 PM,0.0053753,0.0019601
11:49:59 PM,0.0053748,0.0032458,11:50:06 PM,0.0053744,0.0035304,11:50:12 PM,0.005374,0.000677,11:50:19 PM,0.0053736,0.0019604
11:50:29 PM,0.005373,0.0032477,11:50:36 PM,0.0053727,0.0035307,11:50:42 PM,0.0053723,0.0006774,11:50:49 PM,0.0053719,0.0019608
11:50:59 PM,0.0053713,0.0032495,11:51:06 PM,0.0053709,0.003531,11:51:12 PM,0.0053706,0.0006778,11:51:19 PM,0.0053702,0.0019611
11:51:29 PM,0.0053696,0.0032514,11:51:36 PM,0.0053693,0.0035313,11:51:42 PM,0.0053688,0.0006781,11:51:49 PM,0.0053685,0.0019614
11:51:59 PM,0.0053679,0.0032532,11:52:06 PM,0.0053676,0.0035314,11:52:12 PM,0.0053672,0.0006785,11:52:19 PM,0.0053669,0.0019618
11:52:29 PM,0.0053663,0.0032552,11:52:36 PM,0.0053659,0.0035318,11:52:42 PM,0.0053655,0.0006789,11:52:49 PM,0.0053652,0.0019621
11:52:59 PM,0.0053645,0.0032569,11:53:06 PM,0.0053643,0.003532,11:53:12 PM,0.0053639,0.0006793,11:53:19 PM,0.0053635,0.0019625
11:53:29 PM,0.005363,0.0032587,11:53:36 PM,0.0053627,0.0035323,11:53:42 PM,0.0053623,0.0006796,11:53:49 PM,0.0053619,0.0019629
11:53:59 PM,0.0053614,0.0032606,11:54:06 PM,0.0053609,0.0035325,11:54:12 PM,0.0053606,0.00068,11:54:19 PM,0.0053603,0.0019632
11:54:29 PM,0.0053596,0.0032624,11:54:36 PM,0.0053594,0.0035328,11:54:42 PM,0.005359,0.0006803,11:54:49 PM,0.0053587,0.0019635
11:54:59 PM,0.005358,0.0032642,11:55:06 PM,0.0053577,0.003533,11:55:12 PM,0.0053574,0.0006806,11:55:19 PM,0.0053571,0.0019638
11:55:29 PM,0.0053564,0.0032659,11:55:36 PM,0.0053561,0.0035333,11:55:42 PM,0.0053557,0.000681,11:55:49 PM,0.0053554,0.0019642
11:55:59 PM,0.0053549,0.0032678,11:56:06 PM,0.0053545,0.0035335,11:56:12 PM,0.0053541,0.0006813,11:56:19 PM,0.0053538,0.0019645
11:56:29 PM,0.0053533,0.0032695,11:56:36 PM,0.005353,0.0035338,11:56:42 PM,0.0053525,0.0006816,11:56:49 PM,0.0053523,0.0019648
11:56:59 PM,0.0053517,0.0032713,11:57:06 PM,0.0053513,0.003534,11:57:12 PM,0.0053509,0.000682,11:57:19 PM,0.0053506,0.0019651
11:57:29 PM,0.0053501,0.0032731,11:57:36 PM,0.0053497,0.0035343,11:57:42 PM,0.0053494,0.0006824,11:57:49 PM,0.005349,0.0019654
11:57:59 PM,0.0053485,0.0032748,11:58:06 PM,0.0053482,0.0035345,11:58:12 PM,0.0053479,0.0006827,11:58:19 PM,0.0053475,0.0019658
11:58:29 PM,0.005347,0.0032765,11:58:36 PM,0.0053466,0.0035347,11:58:42 PM,0.0053463,0.0006831,11:58:49 PM,0.0053459,0.0019661
11:58:59 PM,0.0053454,0.0032783,11:59:06 PM,0.0053451,0.0035349,11:59:12 PM,0.0053447,0.0006834,11:59:19 PM,0.0053444,0.0019664
11:59:29 PM,0.0053439,0.00328,11:59:36 PM,0.0053436,0.0035352,11:59:42 PM,0.0053432,0.0006837,11:59:49 PM,0.0053428,0.0019667
11:59:59 PM,0.0053423,0.0032817,12:00:06 AM,0.0053419,0.0035355,12:00:12 AM,0.0053416,0.000684,12:00:19 AM,0.0053413,0.001967
12:00:29 AM,0.0053409,0.0032834,12:00:36 AM,0.0053405,0.0035356,12:00:42 AM,0.0053401,0.0006844,12:00:49 AM,0.0053398,0.0019674
12:00:59 AM,0.0053393,0.003285,12:01:06 AM,0.005339,0.0035359,12:01:12 AM,0.0053386,0.0006848,12:01:19 AM,0.0053383,0.0019676
12:01:29 AM,0.0053378,0.0032868,12:01:36 AM,0.0053375,0.0035362,12:01:42 AM,0.0053372,0.000685,12:01:49 AM,0.0053369,0.0019679
12:01:59 AM,0.0053363,0.0032884,12:02:06 AM,0.0053359,0.0035364,12:02:12 AM,0.0053357,0.0006853,12:02:19 AM,0.0053354,0.0019682
12:02:29 AM,0.0053348,0.0032901,12:02:36 AM,0.0053345,0.0035366,12:02:42 AM,0.0053341,0.0006856,12:02:49 AM,0.0053339,0.0019684
12:02:59 AM,0.0053333,0.0032917,12:03:06 AM,0.005333,0.0035368,12:03:12 AM,0.0053326,0.000686,12:03:19 AM,0.0053324,0.0019689
12:03:29 AM,0.005332,0.0032934,12:03:36 AM,0.0053315,0.0035371,12:03:42 AM,0.0053312,0.0006863,12:03:49 AM,0.005331,0.0019692
12:03:59 AM,0.0053304,0.003295,12:04:06 AM,0.0053301,0.0035373,12:04:12 AM,0.0053298,0.0006866,12:04:19 AM,0.0053295,0.0019694
12:04:29 AM,0.005329,0.0032966,12:04:36 AM,0.0053286,0.0035375,12:04:42 AM,0.0053284,0.0006869,12:04:49 AM,0.0053281,0.0019697
12:04:59 AM,0.0053276,0.0032982,12:05:06 AM,0.0053273,0.0035377,12:05:12 AM,0.0053269,0.0006872,12:05:19 AM,0.0053266,0.00197
12:05:29 AM,0.0053261,0.0032999,12:05:36 AM,0.0053258,0.003538,12:05:42 AM,0.0053256,0.0006875,12:05:49 AM,0.0053252,0.0019703
12:05:59 AM,0.0053246,0.0033014,12:06:06 AM,0.0053244,0.0035382,12:06:12 AM,0.0053242,0.0006878,12:06:19 AM,0.0053238,0.0019706
12:06:29 AM,0.0053233,0.003303,12:06:36 AM,0.0053231,0.0035383,12:06:42 AM,0.0053228,0.0006881,12:06:49 AM,0.0053223,0.0019709
12:06:59 AM,0.0053219,0.0033046,12:07:06 AM,0.0053216,0.0035386,12:07:12 AM,0.0053213,0.0006885,12:07:19 AM,0.0053209,0.0019712
12:07:29 AM,0.0053205,0.0033062,12:07:36 AM,0.0053202,0.0035388,12:07:42 AM,0.0053199,0.0006887,12:07:49 AM,0.0053196,0.0019714
12:07:59 AM,0.0053191,0.0033077,12:08:06 AM,0.0053189,0.0035391,12:08:12 AM,0.0053186,0.000689,12:08:19 AM,0.0053182,0.0019718
12:08:29 AM,0.0053177,0.0033092,12:08:36 AM,0.0053174,0.0035393,12:08:42 AM,0.0053171,0.0006893,12:08:49 AM,0.0053168,0.0019721
12:08:59 AM,0.0053163,0.0033108,12:09:06 AM,0.0053161,0.0035394,12:09:12 AM,0.0053159,0.0006897,12:09:19 AM,0.0053155,0.0019724
12:09:29 AM,0.005315,0.0033123,12:09:36 AM,0.0053148,0.0035397,12:09:42 AM,0.0053144,0.00069,12:09:49 AM,0.0053142,0.0019727
12:09:59 AM,0.0053137,0.0033138,12:10:06 AM,0.0053134,0.00354,12:10:12 AM,0.0053131,0.0006903,12:10:19 AM,0.0053128,0.0019729
12:10:29 AM,0.0053122,0.0033153,12:10:36 AM,0.005312,0.0035401,12:10:42 AM,0.0053117,0.0006905,12:10:49 AM,0.0053115,0.0019731
12:10:59 AM,0.0053109,0.0033169,12:11:06 AM,0.0053106,0.0035403,12:11:12 AM,0.0053105,0.0006908,12:11:19 AM,0.0053101,0.0019735
12:11:29 AM,0.0053096,0.0033183,12:11:36 AM,0.0053094,0.0035405,12:11:42 AM,0.0053091,0.0006911,12:11:49 AM,0.0053088,0.0019738
12:11:59 AM,0.0053083,0.0033198,12:12:06 AM,0.0053081,0.0035407,12:12:12 AM,0.0053078,0.0006914,12:12:19 AM,0.0053075,0.001974
12:12:29 AM,0.0053071,0.0033213,12:12:36 AM,0.0053067,0.0035409,12:12:42 AM,0.0053065,0.0006917,12:12:49 AM,0.0053062,0.0019743
12:12:59 AM,0.0053057,0.0033228,12:13:06 AM,0.0053055,0.0035411,12:13:12 AM,0.0053051,0.0006919,12:13:19 AM,0.0053049,0.0019745
12:13:29 AM,0.0053045,0.0033242,12:13:36 AM,0.0053042,0.0035413,12:13:42 AM,0.0053039,0.0006923,12:13:49 AM,0.0053035,0.0019748
12:13:59 AM,0.0053032,0.0033257,12:14:06 AM,0.0053029,0.0035416,12:14:12 AM,0.0053026,0.0006925,12:14:19 AM,0.0053024,0.0019751
12:14:29 AM,0.0053019,0.0033271,12:14:36 AM,0.0053016,0.0035418,12:14:42 AM,0.0053014,0.0006929,12:14:49 AM,0.005301,0.0019754
12:14:59 AM,0.0053006,0.0033286,12:15:06 AM,0.0053003,0.0035419,12:15:12 AM,0.0053001,0.0006931,12:15:19 AM,0.0052999,0.0019757
12:15:29 AM,0.0052994,0.0033301,12:15:36 AM,0.005299,0.0035422,12:15:42 AM,0.0052988,0.0006933,12:15:49 AM,0.0052986,0.0019759
12:15:59 AM,0.0052981,0.0033315,12:16:06 AM,0.0052979,0.0035423,12:16:12 AM,0.0052976,0.0006937,12:16:19 AM,0.0052973,0.0019762
12:16:29 AM,0.0052969,0.0033329,12:16:36 AM,0.0052966,0.0035425,12:16:42 AM,0.0052963,0.0006939,12:16:49 AM,0.0052961,0.0019764
12:16:59 AM,0.0052956,0.0033343,12:17:06 AM,0.0052953,0.0035427,12:17:12 AM,0.0052951,0.0006942,12:17:19 AM,0.0052949,0.0019768
12:17:29 AM,0.0052944,0.0033358,12:17:36 AM,0.0052942,0.0035429,12:17:42 AM,0.0052939,0.0006946,12:17:49 AM,0.0052936,0.0019771
12:17:59 AM,0.0052932,0.0033371,12:18:06 AM,0.0052928,0.0035431,12:18:12 AM,0.0052926,0.0006948,12:18:19 AM,0.0052924,0.0019773
12:18:29 AM,0.0052919,0.0033386,12:18:36 AM,0.0052916,0.0035433,12:18:42 AM,0.0052914,0.000695,12:18:49 AM,0.0052911,0.0019775
12:18:59 AM,0.0052907,0.0033399,12:19:06 AM,0.0052904,0.0035435,12:19:12 AM,0.0052901,0.0006953,12:19:19 AM,0.0052898,0.0019778
12:19:29 AM,0.0052894,0.0033413,12:19:36 AM,0.0052893,0.0035437,12:19:42 AM,0.005289,0.0006955,12:19:49 AM,0.0052887,0.001978
12:19:59 AM,0.0052882,0.0033426,12:20:06 AM,0.0052881,0.0035439,12:20:12 AM,0.0052878,0.0006959,12:20:19 AM,0.0052875,0.0019783
12:20:29 AM,0.0052871,0.0033441,12:20:36 AM,0.0052868,0.0035441,12:20:42 AM,0.0052865,0.0006961,12:20:49 AM,0.0052863,0.0019785
12:20:59 AM,0.0052859,0.0033454,12:21:06 AM,0.0052856,0.0035443,12:21:12 AM,0.0052854,0.0006964,12:21:19 AM,0.0052851,0.0019789
12:21:29 AM,0.0052846,0.0033468,12:21:36 AM,0.0052845,0.0035444,12:21:42 AM,0.0052842,0.0006966,12:21:49 AM,0.0052839,0.001979
