10/3/2024
Cu	 	 	NbTi	 	 	Pb	 	 	Dy	 	 
Time	CG Voltage	Voltage	Time	CG Voltage	Voltage	Time	CG Voltage	Voltage	Time	CG Voltage	Voltage
7:24:01 AM	0.0049557	0.0037556	7:24:08 AM	0.0049557	0.0036015	7:24:14 AM	0.0049557	0.0007773	7:24:20 AM	0.0049556	0.0020581
7:24:31 AM	0.0049556	0.0037558	7:24:38 AM	0.0049556	0.0036015	7:24:44 AM	0.0049556	0.0007774	7:24:50 AM	0.0049556	0.0020580
7:25:01 AM	0.0049555	0.0037559	7:25:08 AM	0.0049554	0.0036015	7:25:14 AM	0.0049555	0.0007774	7:25:20 AM	0.0049554	0.0020581
7:25:31 AM	0.0049555	0.0037561	7:25:38 AM	0.0049553	0.0036016	7:25:44 AM	0.0049554	0.0007775	7:25:50 AM	0.0049552	0.0020581
7:26:01 AM	0.0049553	0.0037562	7:26:08 AM	0.0049553	0.0036016	7:26:14 AM	0.0049553	0.0007776	7:26:20 AM	0.0049553	0.0020581
7:26:31 AM	0.0049551	0.0037564	7:26:38 AM	0.0049551	0.0036017	7:26:44 AM	0.0049551	0.0007775	7:26:50 AM	0.0049550	0.0020582
7:27:01 AM	0.0049550	0.0037565	7:27:08 AM	0.0049550	0.0036016	7:27:14 AM	0.0049550	0.0007776	7:27:20 AM	0.0049549	0.0020582
7:27:31 AM	0.0049549	0.0037568	7:27:38 AM	0.0049549	0.0036016	7:27:44 AM	0.0049548	0.0007776	7:27:50 AM	0.0049548	0.0020583
7:28:01 AM	0.0049549	0.0037569	7:28:08 AM	0.0049548	0.0036017	7:28:14 AM	0.0049548	0.0007776	7:28:20 AM	0.0049547	0.0020583
7:28:31 AM	0.0049547	0.0037571	7:28:38 AM	0.0049546	0.0036017	7:28:44 AM	0.0049546	0.0007777	7:28:50 AM	0.0049546	0.0020583
7:29:01 AM	0.0049546	0.0037572	7:29:08 AM	0.0049545	0.0036017	7:29:14 AM	0.0049546	0.0007777	7:29:20 AM	0.0049545	0.0020584
7:29:31 AM	0.0049545	0.0037573	7:29:38 AM	0.0049544	0.0036018	7:29:44 AM	0.0049544	0.0007777	7:29:50 AM	0.0049544	0.0020584
7:30:01 AM	0.0049543	0.0037575	7:30:08 AM	0.0049544	0.0036018	7:30:14 AM	0.0049542	0.0007778	7:30:20 AM	0.0049543	0.0020584
7:30:31 AM	0.0049542	0.0037577	7:30:38 AM	0.0049541	0.0036017	7:30:44 AM	0.0049541	0.0007778	7:30:50 AM	0.0049541	0.0020585
7:31:01 AM	0.0049541	0.0037579	7:31:08 AM	0.0049541	0.0036018	7:31:14 AM	0.0049540	0.0007779	7:31:20 AM	0.0049540	0.0020586
7:31:31 AM	0.0049540	0.0037581	7:31:38 AM	0.0049540	0.0036018	7:31:44 AM	0.0049539	0.0007778	7:31:50 AM	0.0049539	0.0020585
7:32:01 AM	0.0049539	0.0037582	7:32:08 AM	0.0049539	0.0036018	7:32:14 AM	0.0049539	0.0007778	7:32:20 AM	0.0049538	0.0020585
7:32:31 AM	0.0049538	0.0037583	7:32:38 AM	0.0049537	0.0036020	7:32:44 AM	0.0049537	0.0007779	7:32:50 AM	0.0049536	0.0020585
7:33:01 AM	0.0049536	0.0037585	7:33:08 AM	0.0049536	0.0036019	7:33:14 AM	0.0049536	0.0007779	7:33:20 AM	0.0049536	0.0020586
7:33:31 AM	0.0049535	0.0037587	7:33:38 AM	0.0049535	0.0036019	7:33:44 AM	0.0049535	0.0007780	7:33:50 AM	0.0049534	0.0020586
7:34:01 AM	0.0049534	0.0037588	7:34:08 AM	0.0049533	0.0036020	7:34:14 AM	0.0049534	0.0007780	7:34:20 AM	0.0049533	0.0020587
7:34:31 AM	0.0049532	0.0037590	7:34:38 AM	0.0049533	0.0036020	7:34:44 AM	0.0049532	0.0007780	7:34:50 AM	0.0049532	0.0020587
7:35:01 AM	0.0049532	0.0037591	7:35:08 AM	0.0049531	0.0036020	7:35:14 AM	0.0049532	0.0007781	7:35:20 AM	0.0049531	0.0020588
7:35:31 AM	0.0049531	0.0037593	7:35:38 AM	0.0049531	0.0036020	7:35:44 AM	0.0049531	0.0007782	7:35:50 AM	0.0049530	0.0020587
7:36:01 AM	0.0049529	0.0037594	7:36:08 AM	0.0049529	0.0036020	7:36:14 AM	0.0049529	0.0007781	7:36:20 AM	0.0049529	0.0020588
7:36:31 AM	0.0049528	0.0037595	7:36:38 AM	0.0049529	0.0036021	7:36:44 AM	0.0049528	0.0007781	7:36:50 AM	0.0049528	0.0020588
7:37:01 AM	0.0049527	0.0037597	7:37:08 AM	0.0049527	0.0036021	7:37:14 AM	0.0049527	0.0007782	7:37:20 AM	0.0049526	0.0020590
7:37:31 AM	0.0049527	0.0037599	7:37:38 AM	0.0049526	0.0036022	7:37:44 AM	0.0049527	0.0007783	7:37:50 AM	0.0049526	0.0020589
7:38:01 AM	0.0049525	0.0037601	7:38:08 AM	0.0049525	0.0036022	7:38:14 AM	0.0049524	0.0007783	7:38:20 AM	0.0049525	0.0020589
7:38:31 AM	0.0049524	0.0037602	7:38:38 AM	0.0049524	0.0036022	7:38:44 AM	0.0049524	0.0007783	7:38:50 AM	0.0049523	0.0020589
7:39:01 AM	0.0049523	0.0037603	7:39:08 AM	0.0049523	0.0036022	7:39:14 AM	0.0049522	0.0007784	7:39:20 AM	0.0049523	0.0020590
7:39:31 AM	0.0049521	0.0037605	7:39:38 AM	0.0049521	0.0036022	7:39:44 AM	0.0049521	0.0007783	7:39:50 AM	0.0049522	0.0020590
7:40:01 AM	0.0049521	0.0037607	7:40:08 AM	0.0049521	0.0036023	7:40:14 AM	0.0049520	0.0007783	7:40:20 AM	0.0049520	0.0020590
7:40:31 AM	0.0049519	0.0037608	7:40:38 AM	0.0049520	0.0036023	7:40:44 AM	0.0049519	0.0007784	7:40:50 AM	0.0049518	0.0020590
7:41:01 AM	0.0049519	0.0037609	7:41:08 AM	0.0049519	0.0036023	7:41:14 AM	0.0049518	0.0007784	7:41:20 AM	0.0049518	0.0020591
7:41:31 AM	0.0049516	0.0037611	7:41:38 AM	0.0049518	0.0036023	7:41:44 AM	0.0049517	0.0007785	7:41:50 AM	0.0049517	0.0020591
7:42:01 AM	0.0049516	0.0037613	7:42:08 AM	0.0049516	0.0036023	7:42:14 AM	0.0049515	0.0007785	7:42:20 AM	0.0049515	0.0020592
7:42:31 AM	0.0049515	0.0037614	7:42:38 AM	0.0049515	0.0036024	7:42:44 AM	0.0049514	0.0007786	7:42:50 AM	0.0049515	0.0020592
7:43:01 AM	0.0049513	0.0037616	7:43:08 AM	0.0049513	0.0036024	7:43:14 AM	0.0049513	0.0007785	7:43:20 AM	0.0049514	0.0020592
7:43:31 AM	0.0049513	0.0037617	7:43:38 AM	0.0049513	0.0036024	7:43:44 AM	0.0049513	0.0007786	7:43:50 AM	0.0049511	0.0020593
7:44:01 AM	0.0049512	0.0037619	7:44:08 AM	0.0049511	0.0036024	7:44:14 AM	0.0049512	0.0007786	7:44:20 AM	0.0049511	0.0020593
7:44:31 AM	0.0049510	0.0037621	7:44:38 AM	0.0049511	0.0036024	7:44:44 AM	0.0049510	0.0007787	7:44:50 AM	0.0049510	0.0020593
7:45:01 AM	0.0049510	0.0037622	7:45:08 AM	0.0049509	0.0036024	7:45:14 AM	0.0049509	0.0007787	7:45:20 AM	0.0049509	0.0020593
7:45:31 AM	0.0049508	0.0037622	7:45:38 AM	0.0049509	0.0036025	7:45:44 AM	0.0049508	0.0007787	7:45:50 AM	0.0049508	0.0020594
7:46:01 AM	0.0049508	0.0037624	7:46:08 AM	0.0049507	0.0036025	7:46:14 AM	0.0049507	0.0007788	7:46:20 AM	0.0049507	0.0020594
7:46:31 AM	0.0049506	0.0037626	7:46:38 AM	0.0049507	0.0036025	7:46:44 AM	0.0049506	0.0007788	7:46:50 AM	0.0049506	0.0020595
7:47:01 AM	0.0049506	0.0037627	7:47:08 AM	0.0049505	0.0036025	7:47:14 AM	0.0049505	0.0007787	7:47:20 AM	0.0049504	0.0020594
7:47:31 AM	0.0049505	0.0037629	7:47:38 AM	0.0049505	0.0036025	7:47:44 AM	0.0049504	0.0007788	7:47:50 AM	0.0049505	0.0020595
7:48:01 AM	0.0049503	0.0037631	7:48:08 AM	0.0049503	0.0036026	7:48:14 AM	0.0049503	0.0007789	7:48:20 AM	0.0049504	0.0020595
7:48:31 AM	0.0049502	0.0037632	7:48:38 AM	0.0049503	0.0036026	7:48:44 AM	0.0049502	0.0007789	7:48:50 AM	0.0049501	0.0020596
7:49:01 AM	0.0049502	0.0037633	7:49:08 AM	0.0049501	0.0036026	7:49:14 AM	0.0049501	0.0007789	7:49:20 AM	0.0049501	0.0020595
7:49:31 AM	0.0049500	0.0037634	7:49:38 AM	0.0049501	0.0036026	7:49:44 AM	0.0049499	0.0007789	7:49:50 AM	0.0049500	0.0020596
7:50:01 AM	0.0049499	0.0037636	7:50:08 AM	0.0049499	0.0036026	7:50:14 AM	0.0049499	0.0007789	7:50:20 AM	0.0049499	0.0020596
7:50:31 AM	0.0049499	0.0037638	7:50:38 AM	0.0049497	0.0036027	7:50:44 AM	0.0049498	0.0007790	7:50:50 AM	0.0049498	0.0020596
7:51:01 AM	0.0049497	0.0037639	7:51:08 AM	0.0049497	0.0036028	7:51:14 AM	0.0049497	0.0007790	7:51:20 AM	0.0049496	0.0020597
7:51:31 AM	0.0049496	0.0037640	7:51:38 AM	0.0049497	0.0036027	7:51:44 AM	0.0049496	0.0007790	7:51:50 AM	0.0049496	0.0020598
7:52:01 AM	0.0049495	0.0037642	7:52:08 AM	0.0049495	0.0036027	7:52:14 AM	0.0049494	0.0007791	7:52:20 AM	0.0049495	0.0020597
7:52:31 AM	0.0049494	0.0037643	7:52:38 AM	0.0049494	0.0036028	7:52:44 AM	0.0049494	0.0007791	7:52:50 AM	0.0049494	0.0020597
7:53:01 AM	0.0049493	0.0037644	7:53:08 AM	0.0049493	0.0036028	7:53:14 AM	0.0049493	0.0007792	7:53:20 AM	0.0049493	0.0020598
7:53:31 AM	0.0049492	0.0037647	7:53:38 AM	0.0049492	0.0036028	7:53:44 AM	0.0049492	0.0007791	7:53:50 AM	0.0049492	0.0020598
7:54:01 AM	0.0049491	0.0037648	7:54:08 AM	0.0049491	0.0036028	7:54:14 AM	0.0049490	0.0007792	7:54:20 AM	0.0049490	0.0020598
7:54:31 AM	0.0049490	0.0037648	7:54:38 AM	0.0049489	0.0036029	7:54:44 AM	0.0049489	0.0007792	7:54:50 AM	0.0049490	0.0020599
7:55:01 AM	0.0049489	0.0037650	7:55:08 AM	0.0049488	0.0036029	7:55:14 AM	0.0049489	0.0007792	7:55:20 AM	0.0049488	0.0020599
7:55:31 AM	0.0049489	0.0037651	7:55:38 AM	0.0049488	0.0036030	7:55:44 AM	0.0049487	0.0007793	7:55:50 AM	0.0049487	0.0020599
7:56:01 AM	0.0049486	0.0037653	7:56:08 AM	0.0049486	0.0036029	7:56:14 AM	0.0049487	0.0007792	7:56:20 AM	0.0049486	0.0020600
7:56:31 AM	0.0049486	0.0037654	7:56:38 AM	0.0049486	0.0036029	7:56:44 AM	0.0049486	0.0007793	7:56:50 AM	0.0049485	0.0020600
7:57:01 AM	0.0049485	0.0037655	7:57:08 AM	0.0049485	0.0036029	7:57:14 AM	0.0049485	0.0007794	7:57:20 AM	0.0049485	0.0020600
7:57:31 AM	0.0049484	0.0037657	7:57:38 AM	0.0049483	0.0036029	7:57:44 AM	0.0049482	0.0007794	7:57:50 AM	0.0049483	0.0020600
7:58:01 AM	0.0049483	0.0037658	7:58:08 AM	0.0049484	0.0036030	7:58:14 AM	0.0049482	0.0007794	7:58:20 AM	0.0049482	0.0020600
7:58:31 AM	0.0049482	0.0037660	7:58:38 AM	0.0049482	0.0036030	7:58:44 AM	0.0049482	0.0007795	7:58:50 AM	0.0049481	0.0020601
7:59:01 AM	0.0049481	0.0037661	7:59:08 AM	0.0049481	0.0036030	7:59:14 AM	0.0049481	0.0007795	7:59:20 AM	0.0049481	0.0020601
7:59:31 AM	0.0049480	0.0037662	7:59:38 AM	0.0049480	0.0036030	7:59:44 AM	0.0049481	0.0007794	7:59:50 AM	0.0049480	0.0020601
8:00:01 AM	0.0049479	0.0037664	8:00:08 AM	0.0049478	0.0036030	8:00:14 AM	0.0049478	0.0007795	8:00:20 AM	0.0049479	0.0020602
8:00:31 AM	0.0049479	0.0037665	8:00:38 AM	0.0049478	0.0036032	8:00:44 AM	0.0049478	0.0007795	8:00:50 AM	0.0049477	0.0020602
8:01:01 AM	0.0049477	0.0037666	8:01:08 AM	0.0049477	0.0036031	8:01:14 AM	0.0049477	0.0007796	8:01:20 AM	0.0049477	0.0020602
8:01:31 AM	0.0049476	0.0037667	8:01:38 AM	0.0049475	0.0036031	8:01:44 AM	0.0049476	0.0007796	8:01:50 AM	0.0049476	0.0020602
8:02:01 AM	0.0049475	0.0037669	8:02:08 AM	0.0049475	0.0036031	8:02:14 AM	0.0049475	0.0007796	8:02:20 AM	0.0049474	0.0020603
8:02:31 AM	0.0049474	0.0037671	8:02:38 AM	0.0049473	0.0036031	8:02:44 AM	0.0049474	0.0007797	8:02:50 AM	0.0049474	0.0020603
8:03:01 AM	0.0049473	0.0037672	8:03:08 AM	0.0049473	0.0036031	8:03:14 AM	0.0049472	0.0007797	8:03:20 AM	0.0049472	0.0020603
8:03:31 AM	0.0049473	0.0037673	8:03:38 AM	0.0049472	0.0036032	8:03:44 AM	0.0049472	0.0007797	8:03:50 AM	0.0049472	0.0020603
8:04:01 AM	0.0049471	0.0037675	8:04:08 AM	0.0049472	0.0036032	8:04:14 AM	0.0049471	0.0007798	8:04:20 AM	0.0049471	0.0020603
8:04:31 AM	0.0049471	0.0037676	8:04:38 AM	0.0049471	0.0036032	8:04:44 AM	0.0049471	0.0007797	8:04:50 AM	0.0049470	0.0020604
8:05:01 AM	0.0049470	0.0037676	8:05:08 AM	0.0049470	0.0036032	8:05:14 AM	0.0049469	0.0007798	8:05:20 AM	0.0049469	0.0020604
8:05:31 AM	0.0049468	0.0037677	8:05:38 AM	0.0049468	0.0036032	8:05:44 AM	0.0049469	0.0007798	8:05:50 AM	0.0049468	0.0020604
8:06:01 AM	0.0049468	0.0037679	8:06:08 AM	0.0049467	0.0036032	8:06:14 AM	0.0049467	0.0007798	8:06:20 AM	0.0049468	0.0020604
8:06:31 AM	0.0049466	0.0037681	8:06:38 AM	0.0049467	0.0036033	8:06:44 AM	0.0049466	0.0007798	8:06:50 AM	0.0049466	0.0020605
8:07:01 AM	0.0049466	0.0037682	8:07:08 AM	0.0049465	0.0036033	8:07:14 AM	0.0049465	0.0007798	8:07:20 AM	0.0049465	0.0020606
8:07:31 AM	0.0049465	0.0037683	8:07:38 AM	0.0049464	0.0036034	8:07:44 AM	0.0049465	0.0007799	8:07:50 AM	0.0049464	0.0020606
8:08:01 AM	0.0049464	0.0037684	8:08:08 AM	0.0049464	0.0036032	8:08:14 AM	0.0049464	0.0007799	8:08:20 AM	0.0049463	0.0020606
8:08:31 AM	0.0049463	0.0037686	8:08:38 AM	0.0049463	0.0036033	8:08:44 AM	0.0049463	0.0007800	8:08:50 AM	0.0049462	0.0020605
8:09:01 AM	0.0049462	0.0037686	8:09:08 AM	0.0049461	0.0036034	8:09:14 AM	0.0049461	0.0007800	8:09:20 AM	0.0049462	0.0020606
8:09:31 AM	0.0049461	0.0037689	8:09:38 AM	0.0049461	0.0036035	8:09:44 AM	0.0049461	0.0007800	8:09:50 AM	0.0049461	0.0020606
8:10:01 AM	0.0049460	0.0037690	8:10:08 AM	0.0049461	0.0036034	8:10:14 AM	0.0049460	0.0007801	8:10:20 AM	0.0049460	0.0020607
8:10:31 AM	0.0049460	0.0037691	8:10:38 AM	0.0049459	0.0036035	8:10:44 AM	0.0049459	0.0007800	8:10:50 AM	0.0049458	0.0020607
8:11:01 AM	0.0049458	0.0037692	8:11:08 AM	0.0049458	0.0036035	8:11:14 AM	0.0049457	0.0007801	8:11:20 AM	0.0049458	0.0020607
8:11:31 AM	0.0049458	0.0037693	8:11:38 AM	0.0049458	0.0036035	8:11:44 AM	0.0049457	0.0007801	8:11:50 AM	0.0049456	0.0020608
8:12:01 AM	0.0049456	0.0037695	8:12:08 AM	0.0049456	0.0036035	8:12:14 AM	0.0049456	0.0007801	8:12:20 AM	0.0049456	0.0020608
8:12:31 AM	0.0049456	0.0037696	8:12:38 AM	0.0049456	0.0036035	8:12:44 AM	0.0049455	0.0007801	8:12:50 AM	0.0049454	0.0020608
8:13:01 AM	0.0049456	0.0037697	8:13:08 AM	0.0049454	0.0036035	8:13:14 AM	0.0049454	0.0007802	8:13:20 AM	0.0049454	0.0020609
8:13:31 AM	0.0049454	0.0037699	8:13:38 AM	0.0049454	0.0036035	8:13:44 AM	0.0049453	0.0007802	8:13:50 AM	0.0049452	0.0020608
8:14:01 AM	0.0049453	0.0037700	8:14:08 AM	0.0049452	0.0036036	8:14:14 AM	0.0049452	0.0007802	8:14:20 AM	0.0049452	0.0020608
8:14:31 AM	0.0049452	0.0037701	8:14:38 AM	0.0049451	0.0036036	8:14:44 AM	0.0049452	0.0007803	8:14:50 AM	0.0049452	0.0020609
8:15:01 AM	0.0049451	0.0037702	8:15:08 AM	0.0049451	0.0036036	8:15:14 AM	0.0049451	0.0007803	8:15:20 AM	0.0049450	0.0020610
8:15:31 AM	0.0049450	0.0037703	8:15:38 AM	0.0049450	0.0036036	8:15:44 AM	0.0049450	0.0007803	8:15:50 AM	0.0049450	0.0020609
8:16:01 AM	0.0049450	0.0037704	8:16:08 AM	0.0049450	0.0036036	8:16:14 AM	0.0049449	0.0007804	8:16:20 AM	0.0049449	0.0020610
8:16:31 AM	0.0049449	0.0037706	8:16:38 AM	0.0049448	0.0036036	8:16:44 AM	0.0049448	0.0007804	8:16:50 AM	0.0049447	0.0020610
8:17:01 AM	0.0049448	0.0037707	8:17:08 AM	0.0049448	0.0036037	8:17:14 AM	0.0049447	0.0007804	8:17:20 AM	0.0049447	0.0020610
8:17:31 AM	0.0049447	0.0037708	8:17:38 AM	0.0049447	0.0036037	8:17:44 AM	0.0049446	0.0007804	8:17:50 AM	0.0049446	0.0020609
8:18:01 AM	0.0049445	0.0037709	8:18:08 AM	0.0049445	0.0036037	8:18:14 AM	0.0049446	0.0007804	8:18:21 AM	0.0049445	0.0020611
8:18:31 AM	0.0049446	0.0037710	8:18:38 AM	0.0049445	0.0036037	8:18:44 AM	0.0049445	0.0007804	8:18:51 AM	0.0049444	0.0020610
8:19:01 AM	0.0049444	0.0037712	8:19:08 AM	0.0049444	0.0036038	8:19:14 AM	0.0049444	0.0007805	8:19:20 AM	0.0049444	0.0020611
8:19:31 AM	0.0049442	0.0037713	8:19:38 AM	0.0049442	0.0036037	8:19:44 AM	0.0049443	0.0007805	8:19:50 AM	0.0049442	0.0020611
8:20:01 AM	0.0049443	0.0037714	8:20:08 AM	0.0049442	0.0036038	8:20:14 AM	0.0049442	0.0007805	8:20:20 AM	0.0049441	0.0020612
8:20:31 AM	0.0049441	0.0037715	8:20:38 AM	0.0049441	0.0036038	8:20:44 AM	0.0049441	0.0007806	8:20:50 AM	0.0049441	0.0020611
8:21:01 AM	0.0049441	0.0037717	8:21:08 AM	0.0049440	0.0036038	8:21:14 AM	0.0049440	0.0007805	8:21:20 AM	0.0049440	0.0020612
8:21:31 AM	0.0049440	0.0037717	8:21:38 AM	0.0049440	0.0036038	8:21:44 AM	0.0049439	0.0007806	8:21:50 AM	0.0049439	0.0020612
8:22:01 AM	0.0049439	0.0037719	8:22:08 AM	0.0049439	0.0036038	8:22:14 AM	0.0049438	0.0007806	8:22:20 AM	0.0049439	0.0020612
8:22:31 AM	0.0049438	0.0037720	8:22:38 AM	0.0049438	0.0036039	8:22:44 AM	0.0049437	0.0007806	8:22:50 AM	0.0049438	0.0020612
8:23:01 AM	0.0049437	0.0037721	8:23:08 AM	0.0049437	0.0036037	8:23:14 AM	0.0049436	0.0007807	8:23:20 AM	0.0049437	0.0020613
8:23:31 AM	0.0049435	0.0037722	8:23:38 AM	0.0049436	0.0036038	8:23:44 AM	0.0049437	0.0007807	8:23:50 AM	0.0049435	0.0020612
8:24:01 AM	0.0049435	0.0037723	8:24:08 AM	0.0049435	0.0036039	8:24:14 AM	0.0049435	0.0007807	8:24:20 AM	0.0049436	0.0020613
8:24:31 AM	0.0049434	0.0037725	8:24:38 AM	0.0049435	0.0036038	8:24:44 AM	0.0049434	0.0007807	8:24:50 AM	0.0049434	0.0020614
8:25:01 AM	0.0049434	0.0037725	8:25:08 AM	0.0049433	0.0036039	8:25:14 AM	0.0049434	0.0007807	8:25:20 AM	0.0049434	0.0020614
8:25:31 AM	0.0049432	0.0037727	8:25:38 AM	0.0049433	0.0036039	8:25:44 AM	0.0049433	0.0007808	8:25:50 AM	0.0049433	0.0020614
8:26:01 AM	0.0049431	0.0037728	8:26:08 AM	0.0049432	0.0036040	8:26:14 AM	0.0049431	0.0007808	8:26:20 AM	0.0049431	0.0020614
8:26:31 AM	0.0049431	0.0037729	8:26:38 AM	0.0049431	0.0036040	8:26:44 AM	0.0049431	0.0007808	8:26:50 AM	0.0049430	0.0020614
8:27:01 AM	0.0049430	0.0037730	8:27:08 AM	0.0049431	0.0036039	8:27:14 AM	0.0049430	0.0007808	8:27:20 AM	0.0049430	0.0020615
8:27:31 AM	0.0049429	0.0037731	8:27:38 AM	0.0049429	0.0036040	8:27:44 AM	0.0049429	0.0007808	8:27:50 AM	0.0049429	0.0020614
8:28:01 AM	0.0049429	0.0037733	8:28:08 AM	0.0049428	0.0036040	8:28:14 AM	0.0049429	0.0007809	8:28:20 AM	0.0049428	0.0020615
8:28:31 AM	0.0049428	0.0037733	8:28:38 AM	0.0049427	0.0036041	8:28:44 AM	0.0049428	0.0007809	8:28:50 AM	0.0049427	0.0020615
8:29:01 AM	0.0049427	0.0037734	8:29:08 AM	0.0049426	0.0036040	8:29:14 AM	0.0049426	0.0007810	8:29:20 AM	0.0049426	0.0020615
8:29:31 AM	0.0049426	0.0037736	8:29:38 AM	0.0049426	0.0036040	8:29:44 AM	0.0049426	0.0007810	8:29:50 AM	0.0049426	0.0020616
8:30:01 AM	0.0049425	0.0037737	8:30:08 AM	0.0049425	0.0036041	8:30:14 AM	0.0049425	0.0007809	8:30:20 AM	0.0049425	0.0020616
8:30:31 AM	0.0049425	0.0037738	8:30:38 AM	0.0049424	0.0036041	8:30:44 AM	0.0049424	0.0007809	8:30:50 AM	0.0049424	0.0020617
8:31:01 AM	0.0049424	0.0037740	8:31:08 AM	0.0049424	0.0036042	8:31:14 AM	0.0049424	0.0007810	8:31:20 AM	0.0049424	0.0020616
8:31:31 AM	0.0049424	0.0037741	8:31:38 AM	0.0049422	0.0036042	8:31:44 AM	0.0049422	0.0007810	8:31:50 AM	0.0049422	0.0020617
8:32:01 AM	0.0049423	0.0037742	8:32:08 AM	0.0049422	0.0036041	8:32:14 AM	0.0049422	0.0007811	8:32:20 AM	0.0049422	0.0020617
8:32:31 AM	0.0049422	0.0037743	8:32:38 AM	0.0049421	0.0036042	8:32:44 AM	0.0049421	0.0007811	8:32:50 AM	0.0049420	0.0020617
8:33:01 AM	0.0049420	0.0037744	8:33:08 AM	0.0049421	0.0036042	8:33:14 AM	0.0049420	0.0007811	8:33:20 AM	0.0049420	0.0020618
8:33:31 AM	0.0049419	0.0037745	8:33:38 AM	0.0049420	0.0036042	8:33:44 AM	0.0049419	0.0007811	8:33:50 AM	0.0049419	0.0020617
8:34:01 AM	0.0049419	0.0037747	8:34:08 AM	0.0049419	0.0036042	8:34:14 AM	0.0049419	0.0007812	8:34:20 AM	0.0049418	0.0020617
8:34:31 AM	0.0049418	0.0037748	8:34:38 AM	0.0049418	0.0036043	8:34:44 AM	0.0049418	0.0007811	8:34:50 AM	0.0049418	0.0020618
8:35:01 AM	0.0049417	0.0037748	8:35:08 AM	0.0049417	0.0036043	8:35:14 AM	0.0049417	0.0007811	8:35:20 AM	0.0049417	0.0020618
8:35:31 AM	0.0049417	0.0037749	8:35:38 AM	0.0049416	0.0036042	8:35:44 AM	0.0049416	0.0007812	8:35:50 AM	0.0049416	0.0020618
8:36:01 AM	0.0049416	0.0037751	8:36:08 AM	0.0049415	0.0036044	8:36:14 AM	0.0049416	0.0007813	8:36:20 AM	0.0049416	0.0020618
8:36:31 AM	0.0049414	0.0037752	8:36:38 AM	0.0049415	0.0036042	8:36:44 AM	0.0049415	0.0007813	8:36:50 AM	0.0049414	0.0020619
8:37:01 AM	0.0049414	0.0037752	8:37:08 AM	0.0049414	0.0036043	8:37:14 AM	0.0049413	0.0007813	8:37:20 AM	0.0049413	0.0020619
8:37:31 AM	0.0049413	0.0037753	8:37:38 AM	0.0049413	0.0036042	8:37:44 AM	0.0049413	0.0007813	8:37:50 AM	0.0049413	0.0020619
8:38:01 AM	0.0049413	0.0037755	8:38:08 AM	0.0049412	0.0036043	8:38:14 AM	0.0049412	0.0007813	8:38:20 AM	0.0049411	0.0020619
8:38:31 AM	0.0049412	0.0037757	8:38:38 AM	0.0049412	0.0036042	8:38:44 AM	0.0049412	0.0007813	8:38:50 AM	0.0049411	0.0020620
8:39:01 AM	0.0049410	0.0037757	8:39:08 AM	0.0049411	0.0036043	8:39:14 AM	0.0049410	0.0007813	8:39:20 AM	0.0049410	0.0020620
8:39:31 AM	0.0049410	0.0037758	8:39:38 AM	0.0049409	0.0036044	8:39:44 AM	0.0049410	0.0007814	8:39:50 AM	0.0049410	0.0020620
8:40:01 AM	0.0049409	0.0037759	8:40:08 AM	0.0049408	0.0036044	8:40:14 AM	0.0049409	0.0007814	8:40:20 AM	0.0049409	0.0020621
8:40:31 AM	0.0049408	0.0037760	8:40:38 AM	0.0049409	0.0036044	8:40:44 AM	0.0049408	0.0007814	8:40:50 AM	0.0049408	0.0020620
8:41:01 AM	0.0049408	0.0037761	8:41:08 AM	0.0049408	0.0036044	8:41:14 AM	0.0049408	0.0007815	8:41:20 AM	0.0049408	0.0020621
8:41:31 AM	0.0049407	0.0037762	8:41:38 AM	0.0049407	0.0036044	8:41:44 AM	0.0049407	0.0007815	8:41:50 AM	0.0049406	0.0020621
8:42:01 AM	0.0049406	0.0037763	8:42:08 AM	0.0049407	0.0036045	8:42:14 AM	0.0049405	0.0007814	8:42:20 AM	0.0049406	0.0020620
8:42:31 AM	0.0049406	0.0037764	8:42:38 AM	0.0049406	0.0036046	8:42:44 AM	0.0049405	0.0007816	8:42:50 AM	0.0049405	0.0020621
8:43:01 AM	0.0049404	0.0037765	8:43:08 AM	0.0049404	0.0036045	8:43:14 AM	0.0049404	0.0007815	8:43:20 AM	0.0049405	0.0020622
8:43:31 AM	0.0049405	0.0037767	8:43:38 AM	0.0049405	0.0036044	8:43:44 AM	0.0049403	0.0007816	8:43:50 AM	0.0049404	0.0020622
8:44:01 AM	0.0049403	0.0037767	8:44:08 AM	0.0049403	0.0036045	8:44:14 AM	0.0049403	0.0007815	8:44:20 AM	0.0049403	0.0020621
8:44:31 AM	0.0049402	0.0037769	8:44:38 AM	0.0049402	0.0036046	8:44:44 AM	0.0049402	0.0007816	8:44:50 AM	0.0049402	0.0020622
8:45:01 AM	0.0049401	0.0037769	8:45:08 AM	0.0049402	0.0036046	8:45:14 AM	0.0049402	0.0007816	8:45:20 AM	0.0049401	0.0020622
8:45:31 AM	0.0049401	0.0037770	8:45:38 AM	0.0049401	0.0036045	8:45:44 AM	0.0049400	0.0007816	8:45:50 AM	0.0049400	0.0020623
8:46:01 AM	0.0049401	0.0037772	8:46:08 AM	0.0049399	0.0036046	8:46:14 AM	0.0049400	0.0007816	8:46:20 AM	0.0049400	0.0020622
